date,close,high,low,open,volume,,,,,,
13/10/2015,6342.28,6371.18,6303.02,6371.18,0,,0,,0,0,0
12/10/2015,6371.18,6416.16,6351.34,6416.16,0,,0,,0,0,0
09/10/2015,6416.16,6453.22,6374.82,6374.82,0,,0,,0,0,0
08/10/2015,6374.82,6380.3,6303.46,6336.35,0,,0,,0,0,0
07/10/2015,6336.35,6396.34,6319.77,6326.16,0,,0,,0,0,0
06/10/2015,6326.16,6343.71,6255.1,6298.92,0,,0,,0,0,0
05/10/2015,6298.92,6301.05,6129.98,6129.98,0,,0,,0,0,0
02/10/2015,6129.98,6176.2,6051.62,6072.47,0,,0,,0,0,0
01/10/2015,6072.47,6172.78,6053.26,6061.61,0,,0,,0,0,0
30/09/2015,6061.61,6061.61,5909.24,5909.24,0,,0,,0,0,0
29/09/2015,5909.24,5958.86,5877.08,5958.86,0,,0,,0,0,0
28/09/2015,5958.86,6110.31,5958.86,6109.01,0,,0,,0,0,0
25/09/2015,6109.01,6120.67,5961.49,5961.49,0,,0,,0,0,0
24/09/2015,5961.49,6055.64,5947.19,6032.24,0,,0,,0,0,0
23/09/2015,6032.24,6067.56,5933.23,5935.84,0,,0,,0,0,0
22/09/2015,5935.84,6111.57,5935.84,6108.71,0,,0,,0,0,0
21/09/2015,6108.71,6168.74,6083.64,6104.11,0,,0,,0,0,0
18/09/2015,6104.11,6188.74,6053.87,6186.99,0,,0,,0,0,0
17/09/2015,6186.99,6239.86,6182.63,6229.21,0,,0,,0,0,0
16/09/2015,6229.21,6244.94,6137.6,6137.6,0,,0,,0,0,0
15/09/2015,6137.6,6158.08,6019.92,6084.59,0,,0,,0,0,0
14/09/2015,6084.59,6191.82,6065.43,6117.76,0,,0,,0,0,0
11/09/2015,6117.76,6174.28,6113.1,6155.81,0,,0,,0,0,0
10/09/2015,6155.81,6229.01,6127.52,6229.01,0,,0,,0,0,0
09/09/2015,6229.01,6284.17,6146.1,6146.1,0,,0,,0,0,0
08/09/2015,6146.1,6196.47,6074.52,6074.52,0,,0,,0,0,0
07/09/2015,6074.52,6125.67,6042.92,6042.92,0,,0,,0,0,0
04/09/2015,6042.92,6194.1,6040.49,6194.1,0,,0,,0,0,0
03/09/2015,6194.1,6215.74,6083.31,6083.31,0,,0,,0,0,0
02/09/2015,6083.31,6161.68,6021.36,6058.54,0,,0,,0,0,0
01/09/2015,6058.54,6247.94,6028.71,6247.94,0,,0,,0,0,0
28/08/2015,6247.94,6247.94,6152.01,6192.03,0,,0,,0,0,0
27/08/2015,6192.03,6212.48,5979.2,5979.2,0,,0,,0,0,0
26/08/2015,5979.2,6095.05,5949.94,6081.34,0,,0,,0,0,0
25/08/2015,6081.34,6115.74,5898.87,5898.87,0,,0,,0,0,0
24/08/2015,5898.87,6187.65,5768.22,6187.65,0,,0,,0,0,0
21/08/2015,6187.65,6367.89,6187.65,6367.89,0,,0,,0,0,0
20/08/2015,6367.89,6408.61,6359.71,6403.45,0,,0,,0,0,0
19/08/2015,6403.45,6526.52,6403.45,6526.29,0,,0,,0,0,0
18/08/2015,6526.29,6564.55,6505.69,6550.3,0,,0,,0,0,0
17/08/2015,6550.3,6585.88,6507.76,6550.74,0,,0,,0,0,0
14/08/2015,6550.74,6603.17,6544.42,6568.33,0,,0,,0,0,0
13/08/2015,6568.33,6634.71,6553.45,6571.19,0,,0,,0,0,0
12/08/2015,6571.19,6664.54,6536.41,6664.54,0,,0,,0,0,0
11/08/2015,6664.54,6736.22,6663.98,6736.22,0,,0,,0,0,0
10/08/2015,6736.22,6751.49,6653.65,6718.49,0,,0,,0,0,0
07/08/2015,6718.49,6754.77,6718.49,6747.09,0,,0,,0,0,0
06/08/2015,6747.09,6763.34,6717.49,6752.41,0,,0,,0,0,0
05/08/2015,6752.41,6764.82,6686.57,6686.57,0,,0,,0,0,0
04/08/2015,6686.57,6715.51,6644.65,6688.62,0,,0,,0,0,0
03/08/2015,6688.62,6710.79,6668.18,6696.28,0,,0,,0,0,0
01/08/2015,6696.28,6705.42,6646.26,6668.87,0,,0,,0,0,0
31/07/2015,6663.59,6688.15,6646.26,6668.87,0,,0,,0,0,0
30/07/2015,6668.87,6697.4,6631,6631,0,,0,,0,0,0
29/07/2015,6605.65,6616.97,6555.28,6555.28,0,,0,,0,0,0
28/07/2015,6555.28,6569.45,6505.13,6505.13,0,,0,,0,0,0
27/07/2015,6505.13,6589.48,6495.67,6579.81,0,,0,,0,0,0
24/07/2015,6579.81,6684.81,6573.96,6655.01,0,,0,,0,0,0
23/07/2015,6655.01,6711.49,6644.85,6667.34,0,,0,,0,0,0
22/07/2015,6667.34,6769.07,6653.39,6769.07,0,,0,,0,0,0
21/07/2015,6769.07,6800.13,6758.75,6788.69,0,,0,,0,0,0
20/07/2015,6788.69,6813.41,6772.09,6775.08,0,,0,,0,0,0
17/07/2015,6775.08,6799.78,6764.8,6796.45,0,,0,,0,0,0
16/07/2015,6796.45,6805.14,6752.09,6753.75,0,,0,,0,0,0
15/07/2015,6753.75,6775.91,6728.49,6753.75,0,,0,,0,0,0
14/07/2015,6753.75,6753.75,6710.62,6737.95,0,,0,,0,0,0
13/07/2015,6737.95,6743.05,6673.38,6673.38,0,,0,,0,0,0
10/07/2015,6673.38,6687.57,6581.63,6581.63,0,,0,,0,0,0
09/07/2015,6581.63,6594.18,6490.7,6490.7,0,,0,,0,0,0
08/07/2015,6490.7,6515.06,6430.36,6432.21,0,,0,,0,0,0
07/07/2015,6432.21,6543.8,6432.21,6535.68,0,,0,,0,0,0
06/07/2015,6535.68,6585.78,6506.71,6585.78,0,,0,,0,0,0
03/07/2015,6585.78,6630.75,6572.46,6630.47,0,,0,,0,0,0
02/07/2015,6630.47,6647.7,6600.37,6608.59,0,,0,,0,0,0
01/07/2015,6608.59,6637.34,6520.98,6520.98,0,,0,,0,0,0
30/06/2015,6520.98,6620.75,6520.98,6620.48,0,,0,,0,0,0
29/06/2015,6620.48,6753.7,6598.64,6753.7,0,,0,,0,0,0
26/06/2015,6753.7,6807.82,6731.13,6807.82,0,,0,,0,0,0
25/06/2015,6807.82,6869.04,6798.8,6844.8,0,,0,,0,0,0
24/06/2015,6844.8,6873.43,6834.32,6834.87,0,,0,,0,0,0
23/06/2015,6834.87,6856.49,6825.67,6825.67,0,,0,,0,0,0
22/06/2015,6825.67,6825.67,6710.45,6710.45,0,,0,,0,0,0
19/06/2015,6710.45,6759.29,6691.82,6707.88,0,,0,,0,0,0
18/06/2015,6707.88,6707.88,6625.16,6680.55,0,,0,,0,0,0
17/06/2015,6680.55,6731.54,6665.95,6710.1,0,,0,,0,0,0
16/06/2015,6710.1,6723.49,6656.9,6710.52,0,,0,,0,0,0
15/06/2015,6710.52,6784.92,6708.5,6784.92,0,,0,,0,0,0
12/06/2015,6784.92,6846.74,6760.06,6846.74,0,,0,,0,0,0
11/06/2015,6846.74,6870.19,6807.29,6830.27,0,,0,,0,0,0
10/06/2015,6830.27,6843.57,6734.15,6753.8,0,,0,,0,0,0
09/06/2015,6753.8,6803.75,6736.88,6790.04,0,,0,,0,0,0
08/06/2015,6790.04,6827.16,6781.66,6804.6,0,,0,,0,0,0
05/06/2015,6804.6,6859.24,6785.15,6859.24,0,,0,,0,0,0
04/06/2015,6859.24,6950.46,6838.95,6950.46,0,,0,,0,0,0
03/06/2015,6950.46,6985.69,6901.79,6928.27,0,,0,,0,0,0
02/06/2015,6928.27,6972.25,6872.12,6953.58,0,,0,,0,0,0
01/06/2015,6953.58,7037.58,6942.66,6984.43,0,,0,,0,0,0
29/05/2015,6984.43,7069.93,6967.92,7040.92,0,,0,,0,0,0
28/05/2015,7040.92,7049.62,7005.88,7033.33,0,,0,,0,0,0
27/05/2015,6993.34,7000.03,6948.62,6948.99,0,,0,,0,0,0
26/05/2015,6948.99,7039.55,6930.28,7031.72,0,,0,,0,0,0
22/05/2015,7031.72,7061.66,7013.47,7013.47,0,,0,,0,0,0
21/05/2015,7013.47,7026.01,6994.26,7007.26,0,,0,,0,0,0
20/05/2015,7007.26,7018.7,6962.06,6995.1,0,,0,,0,0,0
19/05/2015,6995.1,7011.35,6968.87,6968.87,0,,0,,0,0,0
18/05/2015,6968.87,7015.49,6931.64,6960.49,0,,0,,0,0,0
15/05/2015,6960.49,7009.41,6937.12,6973.04,0,,0,,0,0,0
14/05/2015,6973.04,6977.93,6884.63,6949.63,0,,0,,0,0,0
13/05/2015,6949.63,6989.91,6920.65,6933.8,0,,0,,0,0,0
12/05/2015,6933.8,7029.85,6887.52,7029.85,0,,0,,0,0,0
11/05/2015,7029.85,7083.72,7025.17,7046.82,0,,0,,0,0,0
08/05/2015,7046.82,7046.82,6885.79,6886.95,0,,0,,0,0,0
07/05/2015,6886.95,6933.74,6810.05,6933.74,0,,0,,0,0,0
06/05/2015,6933.74,6974.82,6913.46,6927.58,0,,0,,0,0,0
05/05/2015,6927.58,7053.18,6927.58,6985.95,0,,0,,0,0,0
01/05/2015,6985.95,6995.41,6919.39,6960.63,0,,0,,0,0,0
30/04/2015,6960.63,6970.34,6906.24,6946.28,0,,0,,0,0,0
29/04/2015,6946.28,7058.19,6945.56,7030.53,0,,0,,0,0,0
28/04/2015,7030.53,7103.99,6983.97,7103.98,0,,0,,0,0,0
27/04/2015,7103.98,7122.74,7025.27,7070.7,0,,0,,0,0,0
24/04/2015,7070.7,7102.59,7051.17,7053.67,0,,0,,0,0,0
23/04/2015,7053.67,7055.15,6995.79,7028.24,0,,0,,0,0,0
22/04/2015,7028.24,7092.34,6997.15,7062.93,0,,0,,0,0,0
21/04/2015,7062.93,7105.13,7030,7052.13,0,,0,,0,0,0
20/04/2015,7052.13,7067.84,6994.63,6994.63,0,,0,,0,0,0
17/04/2015,6994.63,7093.52,6979.32,7060.45,0,,0,,0,0,0
16/04/2015,7060.45,7119.35,7057.74,7096.78,0,,0,,0,0,0
15/04/2015,7096.78,7111.72,7058.34,7075.26,0,,0,,0,0,0
14/04/2015,7075.26,7086.06,7044.6,7064.3,0,,0,,0,0,0
13/04/2015,7064.3,7089.84,7046.68,7089.77,0,,0,,0,0,0
10/04/2015,7089.77,7095.36,7015.36,7015.36,0,,0,,0,0,0
09/04/2015,7015.36,7016.99,6937.41,6937.41,0,,0,,0,0,0
08/04/2015,6937.41,7012.06,6931.59,6961.77,0,,0,,0,0,0
07/04/2015,6961.77,6967.69,6833.46,6833.46,0,,0,,0,0,0
02/04/2015,6833.46,6849.91,6801.27,6809.5,0,,0,,0,0,0
01/04/2015,6822.1,6856.43,6765.4,6773.04,0,,0,,0,0,0
31/03/2015,6773.04,6910.07,6765.05,6891.43,0,,0,,0,0,0
30/03/2015,6891.43,6914.6,6855.02,6855.02,0,,0,,0,0,0
27/03/2015,6855.02,6910.55,6839.88,6895.33,0,,0,,0,0,0
26/03/2015,6895.33,6990.97,6876.84,6990.97,0,,0,,0,0,0
25/03/2015,6990.97,7035.11,6983.94,7019.68,0,,0,,0,0,0
24/03/2015,7019.68,7065.08,7012.51,7037.67,0,,0,,0,0,0
23/03/2015,7037.67,7037.67,6991.43,7022.51,0,,0,,0,0,0
20/03/2015,7022.51,7024.21,6960.81,6962.32,0,,0,,0,0,0
19/03/2015,6962.32,6982.79,6929.73,6945.2,0,,0,,0,0,0
18/03/2015,6945.2,6945.2,6837.26,6837.61,0,,0,,0,0,0
17/03/2015,6837.61,6846.9,6798.47,6804.08,0,,0,,0,0,0
16/03/2015,6804.08,6809.08,6740.58,6740.58,0,,0,,0,0,0
13/03/2015,6740.58,6777.77,6713.5,6761.07,0,,0,,0,0,0
12/03/2015,6761.07,6799.84,6721.51,6721.51,0,,0,,0,0,0
11/03/2015,6721.51,6738.95,6693.8,6702.84,0,,0,,0,0,0
10/03/2015,6702.84,6876.86,6702.84,6876.47,0,,0,,0,0,0
09/03/2015,6876.47,6911.8,6859.81,6911.8,0,,0,,0,0,0
06/03/2015,6911.8,6961.23,6911.8,6961.14,0,,0,,0,0,0
05/03/2015,6961.14,6968.64,6914.06,6919.24,0,,0,,0,0,0
04/03/2015,6919.24,6919.24,6862.87,6889.13,0,,0,,0,0,0
03/03/2015,6889.13,6963.55,6889.13,6940.64,0,,0,,0,0,0
02/03/2015,6940.64,6974.26,6924.33,6946.66,0,,0,,0,0,0
27/02/2015,6946.66,6967.24,6929.84,6949.73,0,,0,,0,0,0
26/02/2015,6949.73,6949.98,6920.54,6935.38,0,,0,,0,0,0
25/02/2015,6935.38,6955.41,6904.88,6949.63,0,,0,,0,0,0
24/02/2015,6949.63,6958.89,6899.59,6912.16,0,,0,,0,0,0
23/02/2015,6912.16,6943.61,6885.89,6915.2,0,,0,,0,0,0
20/02/2015,6915.2,6920.51,6884.77,6888.9,0,,0,,0,0,0
18/02/2015,6898.08,6921.32,6876.3,6898.13,0,,0,,0,0,0
17/02/2015,6898.13,6898.13,6819.78,6857.05,0,,0,,0,0,0
16/02/2015,6857.05,6878.66,6851.77,6873.52,0,,0,,0,0,0
13/02/2015,6873.52,6887.57,6828.11,6828.11,0,,0,,0,0,0
12/02/2015,6824,6854.62,6817.23,6818.17,0,,0,,0,0,0
11/02/2015,6818.17,6838.33,6786.12,6829.12,0,,0,,0,0,0
10/02/2015,6829.12,6843.9,6788.89,6837.15,0,,0,,0,0,0
09/02/2015,6837.15,6853.44,6777.99,6853.44,0,,0,,0,0,0
07/02/2015,6853.44,6886.22,6835.48,6865.93,0,,0,,0,0,0
05/02/2015,6865.93,6870.1,6808.19,6860.02,0,,0,,0,0,0
04/02/2015,6860.02,6883.49,6804.1,6871.8,0,,0,,0,0,0
03/02/2015,6856.76,6877.54,6782.39,6782.55,0,,0,,0,0,0
02/02/2015,6782.55,6795.52,6731.99,6749.4,0,,0,,0,0,0
30/01/2015,6749.4,6843.98,6749.4,6810.6,0,,0,,0,0,0
29/01/2015,6810.6,6825.94,6750.22,6825.94,0,,0,,0,0,0
28/01/2015,6825.94,6863,6777.08,6811.61,0,,0,,0,0,0
27/01/2015,6852.4,6855.92,6790.13,6832.83,0,,0,,0,0,0
23/01/2015,6832.83,6841.73,6796.58,6796.63,0,,0,,0,0,0
22/01/2015,6796.63,6808.18,6726.24,6728.04,0,,0,,0,0,0
21/01/2015,6728.04,6728.04,6620.1,6620.1,0,,0,,0,0,0
20/01/2015,6620.1,6640.44,6585.53,6585.53,0,,0,,0,0,0
19/01/2015,6585.53,6598.89,6548,6550.27,0,,0,,0,0,0
16/01/2015,6550.27,6553.2,6443.28,6498.78,0,,0,,0,0,0
15/01/2015,6498.78,6498.78,6298.15,6388.46,0,,0,,0,0,0
14/01/2015,6388.46,6542.2,6353.65,6542.2,0,,0,,0,0,0
13/01/2015,6542.2,6558.83,6465.19,6501.42,0,,0,,0,0,0
12/01/2015,6501.42,6542.43,6447.91,6501.14,0,,0,,0,0,0
09/01/2015,6501.14,6570.24,6471.38,6569.96,0,,0,,0,0,0
08/01/2015,6569.96,6580.82,6419.83,6419.83,0,,0,,0,0,0
07/01/2015,6419.83,6459.74,6366.51,6366.51,0,,0,,0,0,0
06/01/2015,6366.51,6452.66,6328.59,6417.16,0,,0,,0,0,0
05/01/2015,6417.16,6576.74,6404.49,6547.8,0,,0,,0,0,0
02/01/2015,6547.8,6607.89,6510.6,6566.09,0,,0,,0,0,0
31/12/2014,6566.09,6578.24,6547,6547,0,,0,,0,0,0
30/12/2014,6547,6633.51,6528.89,6633.51,0,,0,,0,0,0
29/12/2014,6633.51,6651.96,6587.87,6609.93,0,,0,,0,0,0
24/12/2014,6609.93,6618.09,6586.05,6598.18,0,,0,,0,0,0
23/12/2014,6598.18,6620.47,6576.74,6576.74,0,,0,,0,0,0
22/12/2014,6576.74,6620.95,6545.27,6545.27,0,,0,,0,0,0
19/12/2014,6545.27,6566.9,6466,6466,0,,0,,0,0,0
18/12/2014,6466,6466,6336.48,6336.48,0,,0,,0,0,0
17/12/2014,6336.48,6359.68,6240.32,6331.83,0,,0,,0,0,0
16/12/2014,6331.83,6331.83,6144.72,6182.72,0,,0,,0,0,0
15/12/2014,6182.72,6356.34,6182.72,6300.63,0,,0,,0,0,0
12/12/2014,6300.63,6461.7,6297.44,6461.7,0,,0,,0,0,0
11/12/2014,6461.7,6521.66,6441.28,6500.04,0,,0,,0,0,0
10/12/2014,6500.04,6565.77,6500.04,6529.47,0,,0,,0,0,0
09/12/2014,6529.47,6672.15,6529.47,6672.15,0,,0,,0,0,0
08/12/2014,6672.15,6742.84,6672.15,6742.84,0,,0,,0,0,0
05/12/2014,6742.84,6751.32,6679.37,6679.37,0,,0,,0,0,0
04/12/2014,6679.37,6733.96,6672.67,6716.63,0,,0,,0,0,0
03/12/2014,6716.63,6753.19,6713.81,6742.1,0,,0,,0,0,0
02/12/2014,6742.1,6744.31,6656.37,6656.37,0,,0,,0,0,0
01/12/2014,6656.37,6722.62,6637.39,6722.62,0,,0,,0,0,0
28/11/2014,6722.62,6734.71,6667.08,6723.42,0,,0,,0,0,0
26/11/2014,6729.17,6765.01,6718.53,6731.14,0,,0,,0,0,0
25/11/2014,6731.14,6750.87,6709.31,6729.79,0,,0,,0,0,0
24/11/2014,6729.79,6763.97,6720.09,6750.76,0,,0,,0,0,0
21/11/2014,6750.76,6773.14,6678.9,6678.9,0,,0,,0,0,0
20/11/2014,6678.9,6696.82,6641.14,6696.6,0,,0,,0,0,0
19/11/2014,6696.6,6718.88,6678.13,6709.13,0,,0,,0,0,0
18/11/2014,6709.13,6714.12,6671.75,6671.97,0,,0,,0,0,0
17/11/2014,6671.97,6681.55,6616.12,6654.37,0,,0,,0,0,0
14/11/2014,6654.37,6654.37,6610.13,6635.45,0,,0,,0,0,0
13/11/2014,6637.92,6639.54,6596.89,6611.04,0,,0,,0,0,0
12/11/2014,6611.04,6629.33,6588.93,6627.4,0,,0,,0,0,0
11/11/2014,6627.4,6632.57,6605.34,6611.25,0,,0,,0,0,0
10/11/2014,6611.25,6611.25,6566.78,6567.24,0,,0,,0,0,0
07/11/2014,6567.24,6608.23,6551.15,6551.15,0,,0,,0,0,0
06/11/2014,6551.15,6580.21,6503.81,6539.14,0,,0,,0,0,0
05/11/2014,6539.14,6539.14,6453.97,6453.97,0,,0,,0,0,0
03/11/2014,6487.97,6559.56,6478.49,6546.47,0,,0,,0,0,0
31/10/2014,6546.47,6553.37,6463.55,6463.55,0,,0,,0,0,0
30/10/2014,6463.55,6483.24,6378.15,6453.87,0,,0,,0,0,0
29/10/2014,6453.87,6475.35,6402.17,6402.17,0,,0,,0,0,0
28/10/2014,6402.17,6412,6363.46,6363.46,0,,0,,0,0,0
27/10/2014,6363.46,6443.76,6336.06,6388.73,0,,0,,0,0,0
24/10/2014,6388.73,6419.15,6372.43,6419.15,0,,0,,0,0,0
23/10/2014,6394.23,6403.27,6313.32,6399.73,0,,0,,0,0,0
22/10/2014,6399.73,6401.51,6341.39,6372.33,0,,0,,0,0,0
21/10/2014,6372.33,6372.33,6229.4,6267.07,0,,0,,0,0,0
20/10/2014,6267.07,6320.31,6238.6,6310.29,0,,0,,0,0,0
17/10/2014,6310.29,6312.97,6188.04,6195.91,0,,0,,0,0,0
16/10/2014,6195.91,6282.95,6072.68,6211.64,0,,0,,0,0,0
15/10/2014,6211.64,6404.96,6211.64,6392.68,0,,0,,0,0,0
14/10/2014,6392.68,6403.43,6304.27,6366.24,0,,0,,0,0,0
13/10/2014,6366.24,6387.36,6294.64,6339.97,0,,0,,0,0,0
10/10/2014,6346.23,6431.85,6328.39,6431.85,0,,0,,0,0,0
09/10/2014,6514.91,6544.21,6482.24,6482.24,0,,0,,0,0,0
08/10/2014,6482.65,6495.58,6453.81,6495.58,0,,0,,0,0,0
07/10/2014,6495.58,6563.84,6495.58,6563.65,0,,0,,0,0,0
06/10/2014,6563.65,6588.31,6527.91,6527.91,0,,0,,0,0,0
03/10/2014,6527.91,6542.87,6446.39,6446.39,0,,0,,0,0,0
02/10/2014,6446.39,6557.67,6446.39,6557.52,0,,0,,0,0,0
01/10/2014,6557.52,6622.81,6539.73,6622.72,0,,0,,0,0,0
30/09/2014,6622.72,6658.91,6601.62,6646.6,0,,0,,0,0,0
29/09/2014,6646.6,6653.94,6608.66,6649.39,0,,0,,0,0,0
26/09/2014,6649.39,6664,6615.12,6639.71,0,,0,,0,0,0
25/09/2014,6639.71,6726.4,6621.48,6706.27,0,,0,,0,0,0
24/09/2014,6706.27,6707.26,6651.98,6676.08,0,,0,,0,0,0
23/09/2014,6676.08,6777.27,6647.21,6773.63,0,,0,,0,0,0
22/09/2014,6773.63,6838.35,6766.89,6837.92,0,,0,,0,0,0
19/09/2014,6837.92,6876,6819.29,6819.29,0,,0,,0,0,0
18/09/2014,6819.29,6822.6,6769.58,6780.9,0,,0,,0,0,0
17/09/2014,6780.9,6816.89,6780.9,6792.24,0,,0,,0,0,0
16/09/2014,6792.24,6804.34,6748.09,6804.21,0,,0,,0,0,0
15/09/2014,6804.21,6813.87,6771.69,6806.96,0,,0,,0,0,0
12/09/2014,6806.96,6832.16,6799.39,6799.62,0,,0,,0,0,0
11/09/2014,6799.62,6857.54,6764.86,6830.11,0,,0,,0,0,0
10/09/2014,6830.11,6847.79,6800.04,6829,0,,0,,0,0,0
09/09/2014,6829,6846.18,6812.5,6834.77,0,,0,,0,0,0
08/09/2014,6834.77,6855.1,6773.78,6855.1,0,,0,,0,0,0
05/09/2014,6855.1,6884.96,6829.1,6877.97,0,,0,,0,0,0
04/09/2014,6877.97,6904.86,6866.25,6873.58,0,,0,,0,0,0
03/09/2014,6873.58,6898.62,6826.73,6829.17,0,,0,,0,0,0
02/09/2014,6829.17,6849.28,6812.31,6825.31,0,,0,,0,0,0
01/09/2014,6825.31,6825.31,6798.33,6819.75,0,,0,,0,0,0
29/08/2014,6819.75,6828.92,6782.63,6805.8,0,,0,,0,0,0
28/08/2014,6805.8,6831.19,6796.86,6830.66,0,,0,,0,0,0
27/08/2014,6830.66,6830.66,6813.24,6822.76,0,,0,,0,0,0
26/08/2014,6822.76,6827.32,6775.25,6775.25,0,,0,,0,0,0
22/08/2014,6775.25,6784.63,6746.37,6777.66,0,,0,,0,0,0
21/08/2014,6777.66,6780.73,6752.7,6755.48,0,,0,,0,0,0
20/08/2014,6755.48,6781.23,6739.76,6779.31,0,,0,,0,0,0
19/08/2014,6779.31,6782.9,6740.65,6741.25,0,,0,,0,0,0
18/08/2014,6741.25,6745.72,6689.08,6689.08,0,,0,,0,0,0
15/08/2014,6689.08,6742.82,6685.25,6685.26,0,,0,,0,0,0
14/08/2014,6685.26,6694.64,6641.81,6656.68,0,,0,,0,0,0
13/08/2014,6656.68,6664.34,6625.98,6632.42,0,,0,,0,0,0
12/08/2014,6632.42,6643.7,6612.52,6632.82,0,,0,,0,0,0
11/08/2014,6632.82,6645.83,6567.36,6567.36,0,,0,,0,0,0
08/08/2014,6567.36,6597.37,6528.73,6597.37,0,,0,,0,0,0
07/08/2014,6597.37,6649.05,6589.78,6636.16,0,,0,,0,0,0
06/08/2014,6636.16,6682.48,6588.43,6682.48,0,,0,,0,0,0
05/08/2014,6682.48,6713.52,6671.46,6677.52,0,,0,,0,0,0
04/08/2014,6677.52,6715.56,6669.93,6679.18,0,,0,,0,0,0
01/08/2014,6679.18,6730.11,6624.72,6730.11,0,,0,,0,0,0
31/07/2014,6730.11,6797.09,6716.29,6773.44,0,,0,,0,0,0
30/07/2014,6773.44,6815.29,6758.24,6807.75,0,,0,,0,0,0
29/07/2014,6807.75,6833.67,6784.04,6788.07,0,,0,,0,0,0
28/07/2014,6788.07,6809.61,6761.77,6791.55,0,,0,,0,0,0
25/07/2014,6791.55,6830.77,6780.65,6821.46,0,,0,,0,0,0
24/07/2014,6821.46,6821.46,6767.33,6798.15,0,,0,,0,0,0
23/07/2014,6798.15,6822.65,6773.11,6795.34,0,,0,,0,0,0
22/07/2014,6795.34,6801.84,6728.44,6728.44,0,,0,,0,0,0
21/07/2014,6728.44,6753.42,6715.78,6749.45,0,,0,,0,0,0
18/07/2014,6749.45,6749.89,6690.9,6738.32,0,,0,,0,0,0
17/07/2014,6738.32,6784.67,6727.71,6784.67,0,,0,,0,0,0
16/07/2014,6784.67,6792.55,6710.45,6710.45,0,,0,,0,0,0
15/07/2014,6710.45,6764,6709.15,6746.14,0,,0,,0,0,0
14/07/2014,6746.14,6760.73,6690.17,6690.17,0,,0,,0,0,0
11/07/2014,6690.17,6696.1,6663.67,6672.37,0,,0,,0,0,0
10/07/2014,6672.37,6724.8,6643.62,6718.04,0,,0,,0,0,0
09/07/2014,6718.04,6740.82,6692.77,6738.45,0,,0,,0,0,0
08/07/2014,6738.45,6831.02,6738.45,6823.51,0,,0,,0,0,0
07/07/2014,6823.51,6866.37,6817.6,6866.05,0,,0,,0,0,0
04/07/2014,6866.05,6875.31,6856.35,6865.21,0,,0,,0,0,0
03/07/2014,6865.21,6866.56,6815.45,6816.37,0,,0,,0,0,0
02/07/2014,6816.37,6829.49,6796.61,6802.92,0,,0,,0,0,0
01/07/2014,6802.92,6805.9,6743.94,6743.94,0,,0,,0,0,0
30/06/2014,6743.94,6777.11,6730.45,6757.77,0,,0,,0,0,0
27/06/2014,6757.77,6767.63,6735.12,6735.12,0,,0,,0,0,0
26/06/2014,6735.12,6753.25,6701.59,6733.62,0,,0,,0,0,0
25/06/2014,6733.62,6787.07,6716.35,6787.07,0,,0,,0,0,0
24/06/2014,6787.07,6824.45,6776.8,6800.56,0,,0,,0,0,0
23/06/2014,6800.56,6829.76,6785.83,6825.2,0,,0,,0,0,0
20/06/2014,6825.2,6840.62,6791.2,6808.11,0,,0,,0,0,0
19/06/2014,6808.11,6837.57,6778.56,6778.56,0,,0,,0,0,0
18/06/2014,6778.56,6799.59,6766.77,6766.77,0,,0,,0,0,0
17/06/2014,6766.77,6774.87,6736.11,6754.64,0,,0,,0,0,0
16/06/2014,6754.64,6779.4,6748.04,6777.85,0,,0,,0,0,0
13/06/2014,6777.85,6843.11,6758.15,6843.11,0,,0,,0,0,0
12/06/2014,6843.11,6853.18,6827.03,6838.87,0,,0,,0,0,0
11/06/2014,6838.87,6873.55,6825.24,6873.55,0,,0,,0,0,0
10/06/2014,6873.55,6875.24,6835.8,6875,0,,0,,0,0,0
09/06/2014,6875,6878.96,6857.7,6858.21,0,,0,,0,0,0
06/06/2014,6858.21,6862.91,6813.49,6813.49,0,,0,,0,0,0
05/06/2014,6813.49,6847,6795.27,6818.63,0,,0,,0,0,0
04/06/2014,6818.63,6840.6,6800.1,6836.3,0,,0,,0,0,0
03/06/2014,6836.3,6865.38,6817.96,6864.1,0,,0,,0,0,0
02/06/2014,6864.1,6874.38,6844.51,6844.51,0,,0,,0,0,0
30/05/2014,6844.51,6874.33,6831.99,6871.29,0,,0,,0,0,0
29/05/2014,6871.29,6882.14,6848.06,6851.22,0,,0,,0,0,0
28/05/2014,6851.22,6855.83,6833.61,6844.94,0,,0,,0,0,0
27/05/2014,6844.94,6857.1,6815.37,6815.75,0,,0,,0,0,0
23/05/2014,6815.75,6825.53,6793.47,6820.56,0,,0,,0,0,0
22/05/2014,6820.56,6846.57,6810.19,6821.04,0,,0,,0,0,0
21/05/2014,6821.04,6821.04,6782.8,6802,0,,0,,0,0,0
20/05/2014,6802,6848.36,6792.51,6844.55,0,,0,,0,0,0
19/05/2014,6844.55,6862.2,6804.31,6855.81,0,,0,,0,0,0
16/05/2014,6855.81,6855.94,6813.5,6840.89,0,,0,,0,0,0
15/05/2014,6840.89,6894.88,6821.66,6878.49,0,,0,,0,0,0
14/05/2014,6878.49,6880.07,6854.02,6873.08,0,,0,,0,0,0
13/05/2014,6873.08,6877.39,6845.95,6851.75,0,,0,,0,0,0
12/05/2014,6851.75,6851.75,6814.57,6814.57,0,,0,,0,0,0
